,HomePlanet,CryoSleep,Destination,Age,VIP,Side,Deck,Y
7540,3.0,0,1.0,39.0,0,2,6,0
7541,3.0,1,1.0,37.0,0,2,6,1
7542,1.0,0,1.0,20.0,0,2,6,0
7544,3.0,0,1.0,0.0,0,2,5,1
7545,3.0,1,1.0,33.0,0,2,5,0
7546,3.0,1,1.0,23.0,0,2,6,1
7547,1.0,0,3.0,32.0,0,1,6,0
7548,1.0,0,1.0,20.0,0,2,6,0
7549,2.0,1,3.0,60.0,0,2,4,1
7550,1.0,0,1.0,53.0,0,2,6,1
7551,2.0,1,1.0,26.0,0,2,4,1
7552,2.0,0,3.0,35.0,0,2,4,0
7553,1.0,0,3.0,19.0,0,2,6,0
7554,2.0,0,3.0,43.0,0,1,3,0
7555,2.0,0,3.0,29.0,0,1,3,0
7556,1.0,0,1.0,20.0,0,1,7,0
7557,1.0,0,1.0,19.0,0,1,6,0
7558,1.0,0,2.0,21.0,0,2,6,1
7559,2.0,0,3.0,39.0,0,1,4,1
7560,1.0,1,1.0,12.0,0,1,7,0
7561,1.0,0,3.0,20.0,0,1,6,1
7562,1.0,0,1.0,18.0,0,1,6,0
7563,2.0,0,1.0,31.0,0,1,3,0
7564,1.0,0,2.0,35.0,0,2,6,0
7565,1.0,1,2.0,44.0,0,1,7,1
7566,2.0,0,1.0,62.0,0,1,2,1
7567,3.0,0,1.0,23.0,0,1,5,0
7568,3.0,0,1.0,23.0,1,1,6,0
7569,1.0,0,1.0,19.0,0,1,6,1
7570,1.0,0,1.0,29.0,0,1,6,0
7571,2.0,0,1.0,31.0,0,2,4,1
7572,2.0,1,3.0,33.0,1,2,4,1
7573,2.0,0,1.0,41.0,0,2,4,0
7574,2.0,0,1.0,60.0,0,1,3,1
7575,2.0,1,1.0,41.0,0,2,2,1
7576,2.0,0,1.0,69.0,1,1,2,0
7577,2.0,0,3.0,44.0,0,1,2,1
7578,2.0,1,3.0,18.0,0,1,2,1
7579,2.0,0,3.0,26.0,0,1,2,1
7580,1.0,0,1.0,30.0,0,1,6,0
7581,3.0,0,1.0,34.0,0,1,6,0
7582,1.0,0,2.0,18.0,0,1,6,0
7583,1.0,1,3.0,49.0,0,2,7,1
7584,1.0,0,2.0,71.0,0,1,6,0
7585,1.0,0,2.0,19.0,0,2,6,0
7586,1.0,0,2.0,23.0,0,2,6,0
7587,2.0,1,1.0,31.0,0,2,2,1
7588,2.0,1,1.0,40.0,0,2,2,1
7589,3.0,0,3.0,28.0,0,1,4,0
7590,2.0,1,1.0,17.0,0,2,2,1
7591,2.0,0,1.0,24.0,0,2,2,0
7592,2.0,1,3.0,54.0,0,2,2,1
7593,1.0,1,1.0,21.0,0,1,7,0
7594,1.0,1,3.0,2.0,0,2,6,0
7595,1.0,0,3.0,20.0,0,2,6,1
7596,1.0,0,3.0,20.0,0,2,6,0
7597,2.0,0,3.0,36.0,0,1,4,1
7598,1.0,1,1.0,25.0,0,1,7,1
7599,2.0,0,3.0,58.0,0,2,3,0
7600,2.0,0,1.0,37.0,0,2,3,1
7601,2.0,0,1.0,26.0,0,2,3,0
7602,1.0,1,1.0,45.0,0,1,7,0
7603,1.0,0,1.0,44.0,0,1,6,0
7604,3.0,1,1.0,24.0,0,1,6,1
7606,1.0,0,1.0,4.0,0,1,7,1
7607,1.0,0,1.0,24.0,0,1,6,0
7608,1.0,0,3.0,27.0,0,1,6,0
7609,1.0,0,1.0,39.0,0,1,5,0
7610,1.0,1,1.0,23.0,0,2,7,0
7611,1.0,0,3.0,4.0,0,2,7,0
7612,1.0,1,1.0,0.0,0,2,7,0
7613,3.0,1,1.0,22.0,0,2,6,1
7614,3.0,0,1.0,27.0,0,1,4,0
7615,2.0,1,1.0,22.0,0,1,3,1
7616,2.0,1,3.0,26.0,0,1,3,1
7617,2.0,0,1.0,60.0,0,1,3,0
7618,1.0,0,1.0,18.0,0,1,7,0
7619,1.0,1,3.0,20.0,0,1,7,0
7620,1.0,0,1.0,25.0,0,1,5,1
7621,1.0,1,2.0,24.0,0,2,7,1
7622,1.0,1,1.0,38.0,0,2,7,1
7623,1.0,0,1.0,18.0,0,2,6,1
7624,2.0,1,3.0,45.0,0,1,2,1
7625,2.0,0,1.0,13.0,0,1,2,0
7626,2.0,0,1.0,28.0,0,1,2,1
7627,2.0,0,1.0,5.0,0,1,2,1
7628,1.0,0,1.0,20.0,0,1,7,0
7630,1.0,0,1.0,42.0,0,1,7,0
7631,1.0,0,3.0,0.0,0,1,7,1
7632,1.0,0,1.0,18.0,0,1,7,0
7633,1.0,1,2.0,26.0,0,1,7,0
7634,3.0,1,3.0,3.0,0,2,5,1
7635,3.0,1,2.0,49.0,0,2,5,1
7636,3.0,0,1.0,19.0,0,2,5,0
7637,1.0,1,1.0,19.0,0,2,7,0
7638,1.0,1,1.0,15.0,0,1,7,0
7639,1.0,0,2.0,53.0,0,1,7,0
7640,1.0,0,1.0,0.0,0,2,7,1
7641,1.0,0,3.0,39.0,0,2,6,0
7642,1.0,0,1.0,45.0,0,2,7,0
7643,1.0,1,1.0,10.0,0,2,7,1
7644,1.0,0,3.0,1.0,0,2,7,1
7645,1.0,0,1.0,9.0,0,2,7,1
7646,3.0,0,1.0,40.0,0,1,6,0
7647,1.0,0,,26.0,0,1,6,0
7648,1.0,0,1.0,18.0,0,1,6,0
7649,2.0,0,1.0,47.0,0,1,5,0
7650,1.0,0,1.0,31.0,0,2,7,0
7651,3.0,0,1.0,,0,1,5,0
7652,1.0,1,2.0,23.0,0,2,7,1
7653,1.0,0,3.0,32.0,0,2,6,0
7654,1.0,0,1.0,32.0,0,2,6,0
7655,1.0,0,1.0,21.0,0,2,6,0
7656,1.0,0,1.0,,0,2,6,0
7657,1.0,0,1.0,22.0,0,2,7,0
7658,1.0,0,1.0,18.0,0,2,7,1
7659,1.0,1,2.0,28.0,0,2,7,1
7660,1.0,1,1.0,38.0,0,2,7,1
7661,1.0,0,1.0,46.0,0,1,6,0
7662,2.0,0,1.0,44.0,0,2,3,1
7663,2.0,1,1.0,38.0,0,2,3,1
7664,2.0,0,3.0,28.0,0,2,1,0
7665,1.0,0,1.0,31.0,0,2,7,0
7666,1.0,1,1.0,18.0,0,2,7,1
7667,1.0,0,2.0,18.0,0,2,6,0
7668,1.0,0,3.0,4.0,0,2,7,1
7669,1.0,1,2.0,0.0,0,2,7,1
7670,1.0,0,1.0,0.0,0,2,7,0
7671,1.0,1,2.0,23.0,0,2,7,0
7672,2.0,0,1.0,35.0,0,1,3,0
7673,2.0,1,3.0,43.0,0,2,2,1
7674,1.0,0,2.0,18.0,0,2,7,0
7675,1.0,0,1.0,18.0,0,2,6,0
7676,1.0,0,1.0,18.0,0,2,6,1
7677,1.0,0,3.0,49.0,0,1,6,0
7678,1.0,0,1.0,19.0,0,1,7,0
7679,1.0,1,2.0,22.0,0,1,7,1
7680,2.0,0,1.0,4.0,0,2,3,1
7681,2.0,0,1.0,0.0,0,2,3,1
7682,,1,1.0,,0,2,3,1
7683,2.0,0,1.0,39.0,0,2,3,1
7684,2.0,0,3.0,36.0,0,2,3,0
7685,2.0,1,1.0,53.0,0,2,3,1
7686,2.0,0,3.0,23.0,0,2,3,0
7687,2.0,1,1.0,24.0,0,2,3,1
7688,2.0,0,1.0,25.0,0,2,5,0
7689,2.0,0,1.0,30.0,0,2,5,0
7690,1.0,0,1.0,20.0,0,1,7,0
7691,3.0,1,1.0,40.0,0,1,6,1
7692,1.0,1,2.0,18.0,0,2,7,1
7693,1.0,0,1.0,57.0,0,1,7,1
7694,3.0,0,1.0,47.0,0,2,4,0
7695,1.0,1,3.0,26.0,0,2,7,1
7696,1.0,0,2.0,29.0,0,2,6,0
7697,1.0,0,1.0,32.0,0,1,7,0
7698,2.0,1,1.0,30.0,0,2,4,1
7699,1.0,0,1.0,18.0,0,1,7,1
7700,1.0,0,1.0,49.0,0,2,6,0
7701,2.0,1,1.0,33.0,0,1,2,1
7702,1.0,0,1.0,18.0,0,1,7,0
7703,2.0,0,1.0,29.0,0,2,1,1
7704,3.0,1,1.0,34.0,0,1,6,1
7705,3.0,0,1.0,43.0,0,1,4,0
7706,3.0,0,1.0,18.0,0,1,6,1
7707,1.0,1,1.0,31.0,0,2,7,0
7709,3.0,1,1.0,3.0,0,2,6,1
7710,3.0,1,1.0,37.0,0,2,6,1
7711,3.0,1,1.0,1.0,0,2,6,1
7712,1.0,0,1.0,27.0,0,1,5,1
7713,1.0,1,1.0,15.0,0,1,7,1
7714,1.0,0,1.0,33.0,0,2,7,1
7715,1.0,0,1.0,65.0,0,2,7,0
7716,1.0,0,1.0,19.0,0,2,6,0
7717,1.0,0,1.0,30.0,0,2,6,0
7718,1.0,0,1.0,37.0,0,2,6,0
7719,1.0,0,1.0,15.0,0,2,6,0
7720,1.0,0,1.0,19.0,0,2,6,0
7721,1.0,0,1.0,20.0,0,2,6,0
7722,1.0,1,3.0,19.0,0,2,7,0
7723,1.0,0,3.0,21.0,0,2,6,0
7724,1.0,0,1.0,20.0,0,2,7,1
7725,1.0,0,1.0,18.0,0,2,7,0
7726,1.0,0,1.0,27.0,0,1,7,0
7727,2.0,0,1.0,23.0,0,1,4,1
7728,1.0,1,1.0,25.0,0,1,7,0
7729,1.0,0,2.0,72.0,0,1,7,0
7730,1.0,1,,35.0,0,2,7,1
7731,1.0,0,3.0,29.0,0,1,6,0
7732,1.0,0,1.0,11.0,0,1,7,0
7733,1.0,1,1.0,7.0,0,1,7,0
7734,3.0,1,1.0,,0,1,6,1
7735,1.0,0,1.0,28.0,0,2,7,0
7736,3.0,0,1.0,41.0,0,1,5,0
7737,1.0,0,1.0,,0,1,7,0
7738,1.0,0,3.0,19.0,0,2,6,0
7739,1.0,0,3.0,8.0,0,2,7,1
7740,1.0,1,3.0,4.0,0,2,7,1
7741,1.0,1,2.0,38.0,0,1,7,0
7742,3.0,0,1.0,21.0,0,2,6,1
7743,1.0,1,1.0,18.0,0,1,7,0
7744,1.0,1,1.0,10.0,0,1,7,1
7745,3.0,0,1.0,29.0,0,1,5,0
7746,3.0,1,1.0,25.0,0,1,6,1
7747,2.0,1,1.0,40.0,0,2,2,1
7748,2.0,0,1.0,19.0,0,2,2,0
7749,3.0,0,1.0,38.0,0,1,6,1
7750,1.0,0,1.0,19.0,0,2,6,1
7751,3.0,0,1.0,0.0,0,2,6,1
7752,3.0,1,1.0,4.0,0,2,6,1
7753,3.0,1,1.0,29.0,0,2,6,1
7754,1.0,0,1.0,46.0,0,1,7,0
7755,3.0,1,1.0,32.0,0,2,6,1
7756,2.0,0,1.0,26.0,0,1,3,1
7757,2.0,1,1.0,23.0,0,1,3,1
7758,1.0,1,3.0,32.0,0,1,7,1
7759,1.0,0,1.0,31.0,0,1,7,1
7760,1.0,0,1.0,34.0,0,1,6,1
7761,,0,1.0,45.0,0,1,6,0
7762,1.0,0,1.0,61.0,0,2,7,0
7763,3.0,0,1.0,21.0,0,2,5,0
7764,3.0,0,1.0,,0,1,4,0
7765,3.0,0,1.0,15.0,0,1,6,0
7766,1.0,1,1.0,14.0,0,1,7,0
7767,1.0,1,1.0,18.0,0,2,7,1
7768,2.0,1,1.0,39.0,0,2,3,1
7769,3.0,1,1.0,62.0,0,2,5,1
7770,3.0,0,1.0,40.0,0,2,6,0
7771,,0,1.0,21.0,0,2,6,0
7772,3.0,1,1.0,12.0,0,2,6,1
7773,2.0,0,,27.0,0,1,3,1
7774,2.0,0,1.0,28.0,0,1,3,0
7775,1.0,0,1.0,0.0,0,2,7,1
7776,1.0,0,1.0,17.0,0,2,6,0
7777,3.0,0,3.0,23.0,0,2,6,0
7778,1.0,0,1.0,6.0,0,1,7,1
7779,1.0,1,2.0,29.0,0,1,7,1
7780,1.0,0,,41.0,0,1,7,0
7781,2.0,0,3.0,27.0,1,2,1,1
7782,2.0,1,1.0,34.0,0,2,1,1
7783,2.0,1,3.0,36.0,0,2,5,1
7784,1.0,0,1.0,30.0,0,2,7,0
7785,2.0,0,1.0,30.0,0,2,4,0
7786,,0,3.0,29.0,1,2,4,1
7787,1.0,0,1.0,21.0,0,2,6,0
7788,1.0,0,3.0,21.0,0,1,6,0
7789,1.0,0,3.0,18.0,0,1,6,0
7790,3.0,1,1.0,11.0,0,1,6,1
7791,3.0,0,1.0,65.0,0,1,6,0
7792,3.0,0,3.0,25.0,0,1,6,0
7793,3.0,1,3.0,0.0,0,1,6,1
7794,1.0,0,1.0,24.0,0,1,6,0
7795,1.0,1,2.0,19.0,0,1,7,1
7796,1.0,0,1.0,23.0,0,1,6,0
7798,,1,3.0,52.0,0,2,3,1
7799,1.0,0,2.0,55.0,0,2,5,1
7800,1.0,1,2.0,24.0,0,1,7,0
7801,1.0,0,1.0,31.0,0,1,7,0
7802,1.0,1,1.0,18.0,0,1,7,0
7803,1.0,1,1.0,22.0,0,1,7,0
7804,1.0,0,1.0,39.0,0,2,6,0
7805,1.0,1,2.0,19.0,0,1,7,1
7806,2.0,0,3.0,33.0,0,2,3,0
7807,1.0,1,2.0,14.0,0,1,7,1
7808,3.0,0,1.0,30.0,0,1,5,0
7809,3.0,1,1.0,30.0,0,2,5,1
7810,3.0,1,1.0,21.0,0,1,6,1
7811,3.0,0,1.0,45.0,0,1,6,0
7812,3.0,1,1.0,17.0,0,1,6,1
7813,2.0,0,1.0,39.0,0,2,4,0
7814,2.0,0,1.0,22.0,0,2,4,0
7815,1.0,0,1.0,37.0,0,2,6,0
7816,2.0,0,1.0,48.0,0,2,5,1
7817,2.0,1,1.0,33.0,0,2,5,1
7818,2.0,0,3.0,37.0,0,2,5,0
7819,1.0,0,1.0,27.0,0,1,6,0
7820,3.0,1,1.0,29.0,0,2,4,1
7821,3.0,0,1.0,38.0,0,2,4,1
7822,3.0,1,1.0,16.0,0,2,4,1
7823,1.0,0,2.0,18.0,0,2,6,0
7824,1.0,0,1.0,,0,1,6,0
7825,3.0,1,1.0,47.0,0,1,5,1
7826,2.0,1,1.0,15.0,0,2,2,1
7827,2.0,1,1.0,13.0,0,2,2,1
7828,1.0,1,2.0,19.0,0,1,7,0
7829,2.0,1,1.0,17.0,0,2,2,1
7830,2.0,1,1.0,31.0,0,2,2,1
7831,1.0,0,1.0,19.0,0,1,6,1
7832,2.0,0,3.0,25.0,0,2,1,0
7833,2.0,0,1.0,26.0,0,2,1,0
7834,1.0,1,3.0,25.0,0,1,7,1
7835,1.0,0,1.0,2.0,0,1,7,0
7837,1.0,1,1.0,2.0,0,1,7,1
7838,1.0,0,1.0,19.0,0,1,7,0
7839,1.0,0,1.0,1.0,0,1,7,0
7840,1.0,1,1.0,4.0,0,1,7,1
7841,1.0,0,3.0,49.0,0,1,6,1
7842,3.0,1,1.0,61.0,0,2,6,1
7843,3.0,0,1.0,57.0,1,2,5,1
7844,1.0,0,3.0,52.0,0,2,6,1
7845,1.0,0,1.0,22.0,0,2,6,0
7848,3.0,1,1.0,28.0,0,2,6,1
7849,3.0,0,1.0,40.0,0,1,5,0
7850,1.0,0,1.0,13.0,0,2,6,0
7851,1.0,0,1.0,24.0,0,2,6,0
7852,1.0,1,2.0,25.0,0,1,7,1
7853,1.0,0,1.0,25.0,0,2,5,0
7854,2.0,0,1.0,43.0,0,1,3,0
7855,1.0,1,1.0,46.0,0,1,7,0
7856,1.0,1,1.0,3.0,0,1,7,0
7857,1.0,0,1.0,3.0,0,1,7,1
7858,1.0,1,1.0,3.0,0,1,7,1
7859,1.0,0,1.0,8.0,0,1,7,0
7860,1.0,0,1.0,57.0,0,1,7,1
7861,1.0,0,1.0,11.0,0,1,7,0
7862,1.0,0,1.0,20.0,0,1,6,0
7863,1.0,0,3.0,27.0,0,1,7,0
7864,1.0,0,1.0,20.0,0,1,6,1
7865,1.0,1,2.0,14.0,0,1,7,1
7866,1.0,0,2.0,24.0,0,2,6,0
7867,1.0,0,1.0,21.0,0,1,6,0
7868,2.0,0,3.0,33.0,1,1,2,0
7869,2.0,0,1.0,32.0,0,1,4,0
7870,1.0,0,2.0,22.0,0,1,7,1
7871,2.0,1,1.0,15.0,0,2,2,1
7872,2.0,1,,41.0,0,2,2,1
7873,2.0,1,3.0,31.0,0,2,3,1
7874,2.0,1,3.0,35.0,0,2,3,1
7875,1.0,1,1.0,48.0,0,2,7,1
7876,1.0,1,1.0,15.0,0,2,7,1
7877,1.0,0,1.0,37.0,0,1,7,1
7878,3.0,0,1.0,21.0,0,2,4,0
7879,1.0,0,1.0,34.0,0,2,6,0
7880,1.0,1,1.0,19.0,0,1,7,0
7881,1.0,0,1.0,52.0,0,2,6,0
7882,1.0,0,1.0,15.0,0,1,6,1
7883,1.0,0,1.0,24.0,0,1,7,0
7884,1.0,0,1.0,45.0,0,2,5,1
7885,2.0,1,3.0,13.0,0,2,2,1
7886,2.0,0,1.0,18.0,0,2,2,0
7887,1.0,0,1.0,19.0,0,2,6,1
7888,1.0,1,1.0,20.0,0,2,7,1
7889,1.0,0,1.0,20.0,0,2,5,0
7890,1.0,0,1.0,27.0,0,2,6,1
7891,1.0,0,1.0,22.0,0,2,6,0
7892,1.0,1,2.0,17.0,0,1,7,0
7893,1.0,1,3.0,23.0,0,2,7,1
7894,1.0,0,1.0,29.0,0,2,6,0
7895,2.0,1,3.0,24.0,0,1,2,1
7896,2.0,0,3.0,26.0,0,1,2,0
7897,1.0,1,1.0,36.0,0,1,7,0
7898,1.0,0,1.0,25.0,0,1,6,1
7900,3.0,0,1.0,32.0,0,2,6,0
7901,1.0,1,3.0,16.0,0,2,7,1
7902,3.0,0,1.0,32.0,0,1,5,0
7903,1.0,0,1.0,48.0,0,1,6,0
7904,1.0,0,1.0,25.0,0,1,6,0
7905,2.0,1,3.0,46.0,0,1,2,1
7906,2.0,0,3.0,32.0,0,2,3,0
7907,2.0,0,1.0,50.0,0,2,3,1
7908,3.0,0,3.0,31.0,0,2,6,0
7909,3.0,1,1.0,27.0,0,2,6,1
7910,2.0,0,3.0,52.0,1,1,3,0
7911,2.0,1,1.0,34.0,0,1,3,1
7912,2.0,1,3.0,40.0,0,1,3,1
7913,2.0,0,1.0,36.0,0,1,3,1
7914,1.0,0,1.0,19.0,0,2,7,0
7915,2.0,1,3.0,33.0,0,1,3,1
7916,1.0,0,1.0,23.0,0,2,6,0
7917,2.0,0,3.0,57.0,0,2,3,0
7918,2.0,1,3.0,24.0,0,2,3,1
7919,2.0,1,3.0,19.0,0,2,3,1
7920,2.0,1,1.0,54.0,0,2,3,1
7921,2.0,0,1.0,28.0,0,2,3,1
7922,2.0,0,1.0,26.0,1,2,3,1
7923,1.0,1,2.0,43.0,0,2,7,0
7924,1.0,0,1.0,39.0,0,2,6,0
7925,1.0,0,1.0,21.0,0,2,6,1
7926,1.0,0,3.0,24.0,0,2,6,0
7927,3.0,0,1.0,35.0,0,1,5,0
7928,3.0,1,1.0,61.0,0,1,6,1
7929,1.0,0,1.0,21.0,0,1,6,0
7930,1.0,1,3.0,14.0,0,1,7,1
7931,3.0,0,3.0,38.0,0,1,4,0
7932,1.0,1,3.0,23.0,0,2,7,1
7933,2.0,0,3.0,31.0,1,1,3,0
7934,2.0,0,3.0,66.0,1,2,5,0
7935,1.0,1,1.0,56.0,0,1,7,0
7936,1.0,0,3.0,21.0,0,2,6,0
7937,2.0,0,3.0,49.0,0,2,2,0
7938,2.0,0,3.0,21.0,0,2,2,0
7939,3.0,0,1.0,27.0,0,2,4,1
7940,1.0,0,1.0,23.0,0,2,6,0
7941,1.0,0,1.0,27.0,0,1,6,0
7942,1.0,0,1.0,49.0,0,1,7,0
7943,1.0,0,1.0,38.0,0,1,7,0
7944,2.0,1,1.0,60.0,0,2,2,1
7945,1.0,1,3.0,47.0,0,2,7,0
7946,2.0,1,1.0,29.0,1,2,4,1
7947,1.0,1,1.0,19.0,0,2,7,1
7948,2.0,0,3.0,32.0,1,1,3,0
7949,1.0,1,2.0,22.0,0,1,7,1
7950,3.0,0,3.0,35.0,0,2,6,1
7951,1.0,0,1.0,28.0,0,1,6,1
7952,1.0,1,2.0,22.0,0,1,7,0
7953,3.0,0,1.0,42.0,0,1,5,1
7954,2.0,0,3.0,37.0,0,1,3,1
7955,3.0,0,1.0,31.0,0,1,6,1
7956,3.0,0,1.0,33.0,1,2,4,0
7957,2.0,0,1.0,48.0,0,1,2,0
7958,2.0,0,1.0,31.0,0,1,2,0
7959,2.0,1,3.0,18.0,0,1,2,1
7960,1.0,0,1.0,44.0,0,1,6,1
7961,1.0,1,3.0,22.0,0,1,7,1
7962,1.0,0,1.0,18.0,0,1,6,0
7963,3.0,1,1.0,48.0,0,1,6,1
7964,3.0,1,1.0,2.0,0,1,6,1
7965,3.0,0,1.0,0.0,0,1,6,1
7966,1.0,0,1.0,43.0,0,2,7,0
7967,1.0,0,2.0,51.0,0,2,7,0
7968,1.0,0,3.0,48.0,0,2,6,1
7969,3.0,0,1.0,51.0,0,1,6,0
7970,1.0,0,1.0,20.0,0,1,6,1
7971,2.0,0,1.0,41.0,0,2,1,0
7972,1.0,0,1.0,27.0,0,1,6,1
7973,2.0,0,3.0,56.0,0,2,3,0
7974,2.0,1,3.0,26.0,0,2,2,1
7975,1.0,0,1.0,21.0,0,2,7,0
7976,3.0,0,1.0,,0,2,6,0
7977,1.0,0,3.0,23.0,0,2,6,0
7978,2.0,0,3.0,28.0,0,2,5,0
7979,3.0,1,1.0,40.0,0,2,6,1
7980,3.0,0,1.0,39.0,0,2,6,0
7981,3.0,1,1.0,16.0,0,2,6,1
7982,1.0,0,1.0,20.0,0,2,7,0
7983,1.0,0,1.0,24.0,0,2,6,0
7984,3.0,0,1.0,45.0,1,1,4,0
7985,3.0,0,3.0,33.0,0,1,4,1
7986,3.0,1,1.0,19.0,0,1,5,0
7987,1.0,0,1.0,15.0,0,2,6,0
7988,1.0,0,1.0,18.0,0,1,6,0
7989,1.0,0,1.0,21.0,0,1,6,0
7990,3.0,1,1.0,37.0,0,2,6,1
7991,2.0,0,1.0,53.0,0,2,4,0
7992,3.0,0,1.0,19.0,0,1,5,0
7993,3.0,0,1.0,17.0,0,1,6,0
7994,1.0,0,2.0,58.0,0,1,5,1
7995,2.0,0,1.0,18.0,0,1,2,0
7996,2.0,0,3.0,25.0,1,1,2,1
7997,2.0,1,1.0,39.0,0,2,2,1
7998,2.0,1,3.0,40.0,0,2,2,1
7999,3.0,0,1.0,27.0,1,1,5,0
8000,3.0,0,1.0,3.0,0,1,6,1
8001,3.0,1,1.0,18.0,0,1,6,1
8002,1.0,1,3.0,18.0,0,1,7,1
8003,1.0,1,2.0,29.0,0,2,7,0
8004,1.0,0,1.0,22.0,0,1,7,0
8005,2.0,0,1.0,34.0,0,1,1,1
8006,1.0,1,2.0,19.0,0,2,7,0
8007,3.0,0,1.0,26.0,0,2,6,0
8008,2.0,0,1.0,33.0,0,1,1,0
8009,1.0,0,1.0,34.0,0,2,6,1
8010,1.0,1,1.0,18.0,0,2,7,1
8011,3.0,1,1.0,40.0,0,2,6,1
8012,3.0,0,,53.0,0,2,4,0
8013,3.0,1,1.0,8.0,0,2,6,1
8014,3.0,0,1.0,54.0,0,2,6,0
8015,3.0,1,3.0,29.0,0,2,6,1
8016,3.0,1,1.0,56.0,0,2,6,1
8017,1.0,0,2.0,21.0,0,2,7,0
8018,2.0,1,1.0,25.0,1,2,3,1
8019,2.0,1,1.0,33.0,0,2,3,1
8020,1.0,0,1.0,22.0,0,2,6,0
8021,3.0,0,1.0,50.0,0,2,4,0
8022,3.0,0,3.0,24.0,0,1,5,0
8023,,0,1.0,25.0,0,1,6,0
8024,3.0,1,1.0,59.0,0,2,5,1
8025,2.0,0,3.0,26.0,0,1,4,0
8026,2.0,0,1.0,19.0,0,1,4,0
8027,1.0,0,1.0,37.0,0,2,7,0
8028,3.0,1,1.0,22.0,0,1,5,1
8029,2.0,1,1.0,44.0,0,1,3,1
8030,2.0,1,3.0,25.0,0,1,3,1
8031,1.0,1,1.0,23.0,0,2,7,1
8032,1.0,0,3.0,6.0,0,1,7,1
8033,1.0,1,2.0,39.0,0,1,7,1
8035,1.0,0,3.0,14.0,0,2,7,0
8036,1.0,1,1.0,3.0,0,1,7,0
8037,1.0,0,2.0,21.0,0,1,7,0
8038,1.0,1,,24.0,0,1,7,0
8040,3.0,0,,37.0,0,1,6,0
8041,3.0,1,1.0,21.0,0,1,6,1
8042,2.0,0,1.0,67.0,0,2,3,0
8044,2.0,1,3.0,13.0,0,2,3,1
8045,2.0,0,1.0,26.0,0,2,3,0
8046,2.0,1,3.0,33.0,0,2,3,1
8047,1.0,1,1.0,18.0,0,2,7,0
8048,1.0,0,1.0,24.0,0,2,6,0
8049,1.0,0,1.0,26.0,0,2,5,0
8050,1.0,0,2.0,21.0,0,2,7,1
8051,1.0,0,1.0,27.0,0,2,5,0
8052,1.0,1,2.0,15.0,0,1,7,1
8053,1.0,0,3.0,24.0,0,1,6,0
8054,,0,1.0,31.0,0,1,7,0
8055,1.0,0,1.0,10.0,0,2,7,1
8056,1.0,0,1.0,23.0,0,1,7,1
8057,1.0,0,3.0,50.0,0,2,5,1
8058,1.0,1,3.0,13.0,0,2,7,1
8059,3.0,0,1.0,43.0,0,1,6,0
8060,3.0,1,3.0,20.0,0,1,6,1
8061,1.0,0,1.0,21.0,0,1,6,1
8062,2.0,0,3.0,18.0,0,2,2,0
8063,2.0,1,1.0,16.0,0,2,2,1
8064,2.0,0,1.0,47.0,0,2,5,0
8065,3.0,0,1.0,35.0,1,2,6,0
8067,1.0,0,1.0,46.0,0,2,6,0
8068,1.0,1,1.0,6.0,0,2,7,0
8069,1.0,0,1.0,26.0,0,1,6,0
8070,1.0,0,2.0,49.0,0,2,6,0
8071,1.0,1,1.0,28.0,0,2,7,1
8072,3.0,1,1.0,37.0,0,1,5,0
8073,1.0,0,1.0,17.0,0,2,6,0
8074,1.0,0,1.0,38.0,0,2,7,0
8075,1.0,0,1.0,18.0,0,1,5,0
8076,3.0,1,1.0,55.0,0,1,6,1
8077,,1,1.0,28.0,0,1,6,1
8078,3.0,0,1.0,25.0,0,1,6,1
8079,3.0,0,1.0,17.0,0,1,5,0
8080,1.0,1,1.0,22.0,0,1,7,0
8081,1.0,0,1.0,4.0,0,1,7,1
8082,1.0,0,3.0,3.0,0,1,7,1
8083,3.0,1,1.0,21.0,0,2,5,0
8084,3.0,0,1.0,24.0,0,2,4,0
8085,1.0,0,,50.0,0,2,6,0
8086,3.0,0,1.0,3.0,0,2,6,1
8087,3.0,0,1.0,19.0,0,2,6,0
8088,3.0,1,1.0,22.0,0,2,6,1
8089,1.0,0,2.0,20.0,0,1,6,0
8090,3.0,0,1.0,18.0,0,1,6,0
8091,1.0,0,1.0,27.0,0,2,6,0
8092,1.0,0,1.0,29.0,0,2,6,0
8093,1.0,0,3.0,23.0,0,1,6,1
8094,2.0,1,1.0,48.0,0,2,3,1
8095,2.0,0,1.0,32.0,0,2,3,0
8096,2.0,1,1.0,55.0,0,2,3,1
8097,2.0,0,3.0,49.0,0,2,3,0
8098,1.0,1,1.0,15.0,0,1,7,1
8099,1.0,1,1.0,50.0,0,2,7,1
8100,1.0,0,1.0,35.0,0,1,6,0
8101,2.0,0,1.0,29.0,0,2,1,0
8102,2.0,0,3.0,38.0,1,2,1,0
8103,2.0,1,3.0,29.0,1,2,1,1
8104,3.0,0,1.0,39.0,0,1,6,1
8105,3.0,0,1.0,49.0,0,2,5,1
8106,3.0,0,1.0,39.0,0,2,6,0
8107,1.0,0,1.0,19.0,0,1,6,1
8108,1.0,0,1.0,19.0,0,2,6,0
8109,1.0,0,1.0,14.0,0,2,7,1
8111,1.0,0,1.0,40.0,0,2,7,0
8112,3.0,0,1.0,20.0,0,2,6,0
8113,3.0,1,1.0,6.0,0,1,6,1
8114,3.0,0,1.0,41.0,0,1,4,0
